Id,CreationDate,LastAccessDate,Reputation,UpVotes,DownVotes,NumPosts,TotalScore,TotalViews,TotalComments
23118473,12/17/2023 23:36,11/3/2024 12:30,1,0,0,0,,,
19283722,6/6/2022 15:56,10/16/2022 13:34,1,0,0,0,,,
2681557,8/14/2013 8:07,6/23/2024 14:16,177,7,0,16,16,1867,27
16460654,7/16/2021 6:49,12/6/2021 12:07,1,0,0,0,,,
6051958,3/11/2016 20:55,3/11/2016 22:12,1,0,0,1,-3,1074,0
10288750,8/29/2018 8:16,4/6/2019 17:21,1,0,0,0,,,
11693670,6/24/2019 17:35,2/20/2020 15:54,1,0,0,0,,,
7253915,12/5/2016 20:05,10/21/2022 10:22,1,0,0,1,0,99,2
26952769,8/22/2024 12:35,8/30/2024 10:36,1,0,0,0,,,
1433891,6/3/2012 18:45,6/6/2012 18:15,1,0,0,0,,,
20749039,12/11/2022 14:09,12/11/2022 14:09,1,0,0,0,,,
20800956,12/17/2022 11:16,12/17/2022 11:16,1,0,0,0,,,
12118583,9/25/2019 11:05,11/18/2020 7:04,1,0,0,0,,,
18335487,2/28/2022 15:53,2/28/2022 17:44,1,0,0,0,,,
12391853,11/18/2019 13:42,11/18/2019 13:42,1,0,0,0,,,
26757691,8/12/2024 5:35,8/12/2024 5:35,1,0,0,0,,,
9906339,6/7/2018 2:04,8/10/2018 4:24,1,0,0,0,,,
494475,11/2/2010 8:29,11/2/2010 15:01,1459,0,0,1,145,515740,5
8818161,10/23/2017 8:43,5/16/2018 7:02,1,0,0,0,,,
27752668,10/11/2024 13:25,2/27/2025 10:02,1,0,0,0,,,
16244200,6/16/2021 14:18,7/26/2022 20:00,1,0,0,0,,,
4501193,1/28/2015 2:59,1/18/2024 18:25,1,0,0,3,-1,,3
19601084,7/22/2022 11:32,8/22/2022 15:09,1,0,0,0,,,
24321182,4/14/2024 10:13,3/6/2025 19:58,1,0,0,0,,,
8674347,9/26/2017 6:15,10/10/2021 10:21,273,14,0,16,23,64728,28
22866375,11/6/2023 10:47,11/6/2023 15:40,1,0,0,0,,,
8329469,7/19/2017 6:20,3/29/2025 18:27,1,0,0,0,,,
6002089,3/1/2016 10:49,3/2/2020 7:14,1,0,0,1,-2,747,0
25482445,6/8/2024 14:16,6/8/2024 14:16,1,0,0,0,,,
1610093,8/19/2012 14:20,6/21/2014 3:46,1,0,0,1,0,4791,1
7232687,11/30/2016 19:18,11/30/2016 19:18,1,0,0,0,,,
18659632,4/1/2022 9:46,3/13/2025 20:49,11,0,0,3,1,450,9
12983529,2/29/2020 8:32,5/23/2020 19:42,1,0,0,0,,,
13982791,7/23/2020 13:11,7/23/2020 13:11,1,0,0,0,,,
18919341,4/23/2022 13:34,10/20/2023 18:52,1,0,0,0,,,
28330039,11/16/2024 11:39,11/16/2024 11:39,1,0,0,0,,,
28232885,11/11/2024 5:04,11/11/2024 5:04,1,0,0,0,,,
16225520,6/14/2021 18:13,6/15/2021 11:19,1,0,0,0,,,
18901133,4/22/2022 0:00,4/22/2022 0:00,1,0,0,0,,,
19829670,8/23/2022 14:20,8/31/2023 12:37,1,0,0,0,,,
5482989,10/24/2015 9:36,11/13/2015 19:09,1,0,0,0,,,
18825809,4/16/2022 14:09,4/16/2022 14:09,1,0,0,0,,,
25109345,5/17/2024 23:57,5/18/2024 0:29,1,0,0,0,,,
15487491,3/26/2021 15:21,10/19/2023 20:23,1,0,0,0,,,
11761876,7/9/2019 21:19,5/7/2020 20:45,1,0,0,0,,,
28748604,12/12/2024 9:15,2/2/2025 18:02,1,0,0,0,,,
1244692,3/2/2012 8:58,10/23/2013 6:03,1,0,0,1,-1,,0
12713731,1/14/2020 21:28,2/18/2020 13:02,1,0,0,0,,,
4587074,2/20/2015 7:38,4/26/2019 7:03,1,0,0,0,,,
27978076,10/25/2024 3:51,10/25/2024 3:51,1,0,0,0,,,
29063684,1/5/2025 17:57,1/5/2025 17:57,1,0,0,0,,,
8456482,8/13/2017 0:04,8/14/2018 20:28,1,0,0,0,,,
27986401,10/25/2024 14:06,10/25/2024 14:06,1,0,0,0,,,
12291519,10/29/2019 13:01,5/20/2024 17:52,1,0,0,0,,,
21474706,3/23/2023 15:35,3/23/2023 18:49,1,0,0,0,,,
15950767,5/17/2021 12:09,5/17/2021 12:09,1,0,0,0,,,
25366084,6/1/2024 19:48,6/1/2024 19:48,1,0,0,0,,,
8447905,8/10/2017 22:01,8/10/2017 22:01,1,0,0,0,,,
16084447,5/31/2021 10:31,5/31/2021 20:52,1,0,0,0,,,
6467300,6/15/2016 2:51,6/15/2016 2:51,1,0,0,0,,,
5565316,11/15/2015 20:37,5/24/2018 4:21,1,0,0,0,,,
2009868,1/25/2013 5:38,4/11/2013 4:59,21,0,0,3,2,,0
22041300,6/8/2023 10:14,9/4/2023 10:16,1,0,0,0,,,
27746571,10/11/2024 6:42,10/15/2024 2:20,1,0,0,0,,,
11070173,2/16/2019 4:31,2/23/2019 6:22,1,0,0,0,,,
13962596,7/20/2020 10:12,10/24/2020 8:42,1,0,0,0,,,
10511814,10/16/2018 8:47,4/3/2025 9:01,1,0,0,0,,,
19928998,9/6/2022 6:39,9/6/2022 9:11,1,0,0,0,,,
1667070,9/12/2012 21:59,8/18/2013 23:46,1,0,0,0,,,
11468182,5/8/2019 5:35,5/8/2019 5:35,1,0,0,0,,,
3842560,7/15/2014 20:30,7/15/2014 20:46,1,0,0,0,,,
12414316,11/22/2019 4:55,2/23/2024 16:30,174,7,0,4,15,,3
11409225,4/25/2019 7:43,5/10/2019 14:53,1,0,0,0,,,
1813890,11/10/2012 3:20,1/30/2019 5:49,136,0,0,13,6,,12
8892466,11/6/2017 6:21,4/4/2025 19:06,1,0,0,0,,,
16058203,5/28/2021 9:40,5/28/2021 14:14,1,0,0,0,,,
439157,9/3/2010 16:33,9/2/2022 13:21,148,10,1,6,14,6170,5
21052615,1/20/2023 21:33,6/5/2023 15:01,1,0,0,0,,,
9901750,6/6/2018 7:14,4/4/2024 16:25,325,22,0,13,18,37126,19
13205836,4/3/2020 2:04,7/20/2020 18:33,1,0,0,0,,,
25241766,5/25/2024 11:17,5/25/2024 11:17,1,0,0,0,,,
21555892,4/3/2023 11:28,4/5/2023 10:45,1,0,0,0,,,
23324538,1/31/2024 7:05,12/24/2024 7:47,1,0,0,0,,,
17465849,11/20/2021 17:09,2/25/2023 22:43,1,0,0,0,,,
11370323,4/16/2019 18:58,1/12/2020 9:58,1,0,0,0,,,
10424585,9/27/2018 13:45,4/3/2019 12:39,1,0,0,0,,,
6948474,10/10/2016 9:45,10/10/2016 9:45,1,0,0,0,,,
9624448,4/10/2018 11:03,1/12/2024 19:58,1,0,0,1,0,2712,2
979838,10/5/2011 7:02,4/5/2025 4:51,1429,462,26,33,127,59227,37
23645821,3/18/2024 6:22,4/17/2024 2:45,1,0,0,0,,,
15409276,3/16/2021 16:43,11/22/2022 10:25,1,0,0,0,,,
18913972,4/23/2022 0:03,4/24/2022 21:39,1,0,0,0,,,
7368706,1/3/2017 9:30,1/3/2017 9:30,1,0,0,0,,,
20305026,10/21/2022 23:07,11/3/2022 1:26,1,0,0,0,,,
29453827,2/1/2025 0:44,2/1/2025 0:44,1,0,0,0,,,
17130200,10/11/2021 22:42,1/23/2025 22:16,1,0,0,0,,,
19885286,8/31/2022 7:48,8/31/2022 7:48,1,0,0,0,,,
17469528,11/21/2021 8:02,3/11/2025 20:16,1,0,0,1,0,,0
19649774,7/29/2022 19:05,11/11/2022 3:48,1,0,0,0,,,
28171933,11/7/2024 2:50,3/31/2025 4:41,1,0,0,0,,,
1790342,11/1/2012 4:13,1/15/2016 9:31,121,0,0,3,10,11508,10
17940289,1/15/2022 11:58,9/23/2022 16:28,1,0,0,0,,,
25217823,5/23/2024 23:42,5/23/2024 23:42,1,0,0,0,,,
18832506,4/17/2022 3:28,6/17/2022 5:04,1,0,0,0,,,
6453551,6/11/2016 13:06,7/8/2016 12:13,1,0,0,0,,,
9084468,12/11/2017 15:44,8/23/2018 18:19,1,0,0,1,-1,264,1
22824168,10/29/2023 21:06,11/21/2023 4:46,1,0,0,0,,,
26211343,7/7/2024 23:02,7/8/2024 16:52,1,0,0,0,,,
24030917,4/5/2024 11:25,4/5/2024 14:25,1,0,0,0,,,
22935980,11/17/2023 16:26,8/11/2024 6:42,1,0,0,0,,,
20937569,1/5/2023 14:40,1/5/2023 14:40,1,0,0,0,,,
870397,7/30/2011 6:23,7/31/2011 14:01,23,0,0,2,2,1241,3
7144355,11/11/2016 3:38,9/16/2021 1:10,13,0,0,1,1,1181,1
24044001,4/5/2024 22:21,4/5/2024 22:21,1,0,0,0,,,
254186,1/19/2010 16:44,4/8/2024 20:42,1692,12,1,46,144,56439,49
21865815,5/9/2023 22:35,5/9/2023 22:35,1,0,0,0,,,
3720470,6/8/2014 20:31,8/11/2014 3:41,65,2,0,2,6,1097,0
14560456,11/1/2020 21:35,1/13/2021 3:23,1,0,0,0,,,
11279305,3/29/2019 19:54,10/3/2024 5:32,13,0,0,4,1,223,3
13412303,4/26/2020 16:54,4/27/2020 14:19,1,0,0,0,,,
2676401,8/12/2013 20:32,10/3/2013 4:35,1,0,0,0,,,
4993151,6/10/2015 4:06,10/24/2017 5:29,1,0,0,0,,,
25542281,6/12/2024 11:21,6/12/2024 11:21,1,0,0,0,,,
14992399,1/12/2021 16:36,3/21/2024 16:53,1,0,0,0,,,
8588913,9/10/2017 20:09,9/10/2017 20:09,1,0,0,0,,,
21527292,3/30/2023 12:25,3/30/2023 14:54,1,0,0,0,,,
2150989,3/9/2013 7:34,3/25/2025 0:22,233,148,0,8,13,3461,12
2690879,8/16/2013 22:25,12/19/2013 23:14,1,0,0,0,,,
6262698,4/27/2016 16:49,6/29/2022 19:39,1,0,0,0,,,
16291254,6/22/2021 15:54,6/12/2024 19:17,31,0,0,2,3,,2
18929787,4/24/2022 13:18,6/5/2022 1:08,1,0,0,0,,,
19601288,7/22/2022 12:02,7/22/2022 12:02,1,0,0,0,,,
14946109,1/5/2021 16:34,12/19/2022 6:35,27,14,0,5,2,515,13
29114753,1/8/2025 21:33,1/8/2025 21:33,1,0,0,0,,,
9372562,2/17/2018 5:57,5/23/2018 11:52,1,0,0,0,,,
23585354,3/12/2024 6:25,5/22/2024 9:53,1,0,0,0,,,
15695174,4/19/2021 15:58,4/19/2021 16:14,1,0,0,0,,,
21598519,4/8/2023 21:24,5/11/2023 6:32,1,0,0,1,-1,,1
27213168,9/6/2024 0:57,9/6/2024 0:57,1,0,0,0,,,
6284114,5/3/2016 5:09,11/19/2016 9:48,1,0,0,0,,,
16387611,7/6/2021 2:06,7/6/2021 2:06,1,0,0,0,,,
5750337,1/6/2016 2:37,12/14/2017 14:43,23,1,0,3,2,401,1
332596,5/4/2010 16:41,6/25/2010 7:12,101,0,0,1,10,,1
20221365,10/12/2022 10:40,4/14/2023 12:46,1,0,0,0,,,
28775971,12/14/2024 3:32,12/14/2024 3:32,1,0,0,0,,,
6305824,5/8/2016 5:29,2/28/2024 3:12,1,0,0,0,,,
13363540,4/20/2020 15:12,5/12/2020 16:46,1,0,0,0,,,
14540308,10/29/2020 5:42,10/29/2020 5:42,1,0,0,0,,,
12465499,12/1/2019 22:07,12/11/2019 12:46,1,0,0,0,,,
17872626,1/8/2022 15:30,1/8/2022 16:41,1,0,0,0,,,
26642633,8/5/2024 9:54,8/8/2024 5:29,1,0,0,0,,,
14048801,8/4/2020 15:05,5/26/2023 10:35,1,0,0,0,,,
23311147,1/28/2024 16:31,1/30/2024 22:44,1,0,0,0,,,
19659551,7/31/2022 13:06,8/6/2022 10:59,1,0,0,0,,,
5841817,1/26/2016 13:25,4/3/2025 8:23,1046,261,4,40,89,249533,59
24255842,4/12/2024 0:29,4/18/2024 16:13,1,0,0,0,,,
25739692,6/26/2024 8:23,6/28/2024 2:34,1,0,0,0,,,
20607534,11/26/2022 14:48,4/10/2024 4:42,1,0,0,0,,,
20013275,9/16/2022 14:35,3/20/2023 11:25,15,0,0,2,1,66,1
8091106,5/31/2017 9:35,5/31/2017 9:35,1,0,0,0,,,
5441019,10/13/2015 13:28,10/13/2015 13:43,1,0,0,0,,,
29291850,1/21/2025 6:55,1/21/2025 6:55,1,0,0,0,,,
15821072,5/3/2021 8:06,5/3/2021 8:36,1,0,0,1,0,55,0
19224522,5/29/2022 8:36,11/4/2022 2:58,1,0,0,0,,,
6475491,6/16/2016 15:36,4/27/2023 3:51,41,2,0,3,4,433,0
9041558,12/2/2017 0:04,12/2/2017 0:04,1,0,0,0,,,
6042087,3/9/2016 23:01,11/12/2024 21:07,1,0,0,0,,,
9773304,5/10/2018 21:18,2/7/2023 15:02,27,6,0,10,-5,3503,27
6949250,10/10/2016 12:57,2/2/2017 5:31,21,0,0,2,2,485,5
3892196,7/30/2014 15:37,11/10/2016 14:06,161,0,0,4,16,6690,4
3848765,7/17/2014 10:43,4/2/2025 9:15,1797,2485,59,120,77,16282,161
26937155,8/21/2024 16:15,8/28/2024 3:53,1,0,0,0,,,
7813158,4/4/2017 9:03,3/26/2025 22:04,1,0,0,0,,,
15753880,4/24/2021 10:04,8/10/2024 5:21,1,0,0,1,0,,2
7207816,11/25/2016 3:20,12/26/2016 7:43,1,0,0,0,,,
22855102,11/4/2023 0:26,11/4/2023 0:26,1,0,0,0,,,
28442043,11/23/2024 3:46,2/5/2025 18:48,1,0,0,0,,,
13187462,4/1/2020 16:56,5/19/2020 15:28,1,0,0,0,,,
19909707,9/3/2022 8:41,9/3/2022 8:41,1,0,0,0,,,
18651960,4/1/2022 3:07,8/2/2022 3:31,1,0,0,0,,,
6068400,3/15/2016 20:19,3/26/2018 10:20,1,0,0,0,,,
3679752,5/27/2014 12:27,4/2/2025 13:27,864,1029,11,67,59,23087,42
10997322,1/31/2019 17:36,9/18/2019 19:16,1,0,0,0,,,
21060545,1/22/2023 14:38,7/14/2024 20:06,1,0,0,0,,,
23655295,3/19/2024 2:34,1/15/2025 9:58,31,0,0,4,3,,0
18601572,3/27/2022 22:30,3/27/2022 22:30,1,0,0,0,,,
17936391,1/14/2022 21:06,2/8/2022 21:34,1,0,0,0,,,
23337125,2/2/2024 12:51,2/2/2024 12:51,1,0,0,0,,,
16884577,9/11/2021 7:30,9/11/2021 7:30,1,0,0,0,,,
28371129,11/19/2024 6:41,3/10/2025 7:45,1,0,0,0,,,
10770860,12/10/2018 13:01,1/4/2019 13:07,1,0,0,0,,,
756658,5/17/2011 3:09,5/17/2011 3:09,41,0,0,1,4,,0
18322090,2/27/2022 9:31,2/27/2022 15:15,1,0,0,0,,,
24578893,4/22/2024 17:02,4/22/2024 17:02,1,0,0,0,,,
27920322,10/21/2024 23:32,10/21/2024 23:32,1,0,0,0,,,
20711116,12/7/2022 8:20,2/18/2023 8:37,1,0,0,0,,,
19621583,7/26/2022 1:52,5/30/2023 7:37,1,0,0,0,,,
5252323,8/21/2015 14:07,9/16/2015 19:32,1,0,0,0,,,
2600045,7/19/2013 15:33,11/13/2013 14:23,1,0,0,0,,,
18049723,1/27/2022 16:07,4/29/2024 21:19,1,0,0,0,,,
25708789,6/25/2024 6:08,8/8/2024 9:54,1,0,0,0,,,
21673287,4/18/2023 14:04,4/20/2023 13:53,1,0,0,0,,,
3369683,3/2/2014 1:10,3/2/2014 1:10,1,0,0,0,,,
4608203,2/26/2015 0:30,6/12/2015 14:32,1,0,0,0,,,
14023420,7/30/2020 17:24,12/27/2022 5:43,21,0,0,1,2,2420,2
21580932,4/6/2023 11:53,4/6/2023 11:53,1,0,0,0,,,
12315229,11/3/2019 9:14,2/17/2025 15:00,1,0,0,0,,,
3125155,12/21/2013 11:27,6/20/2014 17:58,19,0,0,1,1,346,1
16985817,9/23/2021 14:45,2/8/2022 21:17,21,0,0,1,2,797,0
10154987,7/30/2018 11:12,8/26/2019 8:34,1,0,0,0,,,
740703,5/5/2011 20:48,4/3/2025 15:44,172,17,0,14,11,,18
4249783,11/13/2014 19:45,3/2/2015 12:54,1,0,0,0,,,
8160273,6/14/2017 11:50,8/27/2021 12:56,1,0,0,0,,,
13881183,7/7/2020 0:47,8/28/2020 0:10,3,0,0,0,,,
19252807,6/2/2022 1:48,6/3/2022 2:29,1,0,0,0,,,
10176296,8/3/2018 12:47,11/1/2018 17:24,1,0,0,0,,,
9247211,1/21/2018 12:10,1/24/2018 16:37,1,0,0,0,,,
17608383,12/6/2021 23:57,12/7/2021 0:51,1,0,0,0,,,
5168236,7/29/2015 7:27,11/11/2024 13:49,61,0,0,6,5,4510,18
10800087,12/17/2018 7:44,9/10/2023 5:48,5,0,0,3,0,630,9
10244436,8/18/2018 21:38,8/18/2018 23:38,1,0,0,0,,,
14500303,10/22/2020 13:29,10/22/2020 13:29,1,0,0,0,,,
17124488,10/11/2021 6:51,11/22/2021 8:41,1,0,0,0,,,
4976011,6/5/2015 1:32,6/5/2015 1:32,1,0,0,0,,,
7881883,4/18/2017 4:16,7/19/2018 8:38,1,0,0,0,,,
1568673,8/1/2012 13:01,8/6/2012 13:18,1,0,0,0,,,
25277501,5/27/2024 21:16,5/27/2024 21:16,1,0,0,0,,,
17540603,11/29/2021 11:18,11/29/2021 11:18,1,0,0,0,,,
4631105,3/4/2015 8:04,3/25/2015 8:42,1,0,0,1,0,506,3
28975345,12/29/2024 9:13,12/29/2024 17:17,1,0,0,0,,,
11414757,4/26/2019 8:39,4/26/2019 8:39,1,0,0,0,,,
25558786,6/13/2024 12:32,6/13/2024 12:32,1,0,0,0,,,
15894642,5/11/2021 8:50,5/20/2021 10:17,1,0,0,0,,,
29876621,3/3/2025 23:23,3/4/2025 1:27,1,0,0,0,,,
10819066,12/21/2018 7:24,10/17/2019 6:55,1,0,0,0,,,
6158738,4/5/2016 1:20,4/5/2016 1:20,1,0,0,0,,,
15870204,5/8/2021 8:50,2/22/2022 5:05,1,0,0,0,,,
11757177,7/9/2019 1:59,10/4/2019 12:36,1,0,0,0,,,
7546848,2/10/2017 16:13,2/13/2017 16:35,1,0,0,0,,,
4295711,11/26/2014 11:36,9/19/2024 9:59,1,0,0,0,,,
1632752,8/29/2012 9:45,3/28/2025 13:09,2347,104,23,153,189,112046,202
4148075,10/16/2014 3:21,4/1/2025 2:04,1,0,0,0,,,
28812428,12/16/2024 22:31,12/16/2024 22:31,1,0,0,0,,,
18823673,4/16/2022 10:03,4/16/2022 10:03,1,0,0,0,,,
25078338,5/16/2024 11:16,12/4/2024 17:34,1,0,0,0,,,
14595868,11/7/2020 13:07,1/4/2022 14:53,1,0,0,0,,,
8377835,7/27/2017 17:45,7/27/2017 17:45,1,0,0,0,,,
9330391,2/8/2018 0:06,6/6/2018 23:19,1,0,0,0,,,
17989947,1/21/2022 5:09,1/25/2022 4:29,1,0,0,0,,,
5692683,12/17/2015 20:50,12/17/2015 20:50,1,0,0,0,,,
13579610,5/20/2020 5:26,5/20/2020 5:26,1,0,0,0,,,
212127,11/16/2009 14:47,12/4/2024 18:02,31,0,0,2,3,616,3
21395317,3/14/2023 9:55,3/14/2023 9:55,1,0,0,0,,,
18462962,3/14/2022 12:49,3/14/2022 12:49,1,0,0,0,,,
23766305,3/24/2024 9:21,6/29/2024 10:39,1,0,0,0,,,
30047099,3/24/2025 19:25,3/24/2025 19:25,1,0,0,0,,,
29572594,2/9/2025 18:33,3/22/2025 18:20,1,0,0,0,,,
29001398,12/31/2024 10:50,4/4/2025 9:19,1,0,0,0,,,
26965378,8/23/2024 12:22,8/24/2024 3:45,1,0,0,0,,,
11296384,4/2/2019 2:12,1/10/2025 21:07,51,5,0,8,4,404,2
22228914,7/14/2023 17:28,8/6/2023 8:17,1,0,0,0,,,
24886494,5/6/2024 4:22,5/6/2024 4:22,1,0,0,0,,,
24471585,4/18/2024 15:02,4/18/2024 15:02,1,0,0,0,,,
29224438,1/16/2025 10:25,1/18/2025 1:14,1,0,0,0,,,
18423660,3/9/2022 23:11,6/18/2022 16:00,1,0,0,0,,,
9535414,3/22/2018 14:32,9/12/2018 6:25,1,0,0,0,,,
28128264,11/4/2024 14:49,2/20/2025 14:12,1,0,0,0,,,
17010376,9/26/2021 18:47,9/26/2021 18:47,1,0,0,0,,,
1034450,11/7/2011 20:12,5/30/2015 12:46,33,0,0,5,2,3908,4
16218025,6/14/2021 0:19,6/14/2021 0:19,1,0,0,0,,,
25899235,7/1/2024 14:05,7/1/2024 14:05,1,0,0,0,,,
7548784,2/11/2017 2:51,4/15/2018 5:58,1,0,0,0,,,
24506244,4/19/2024 17:41,4/19/2024 17:41,1,0,0,0,,,
25684538,6/23/2024 9:14,6/23/2024 9:14,1,0,0,0,,,
5309571,9/7/2015 14:50,12/24/2021 17:08,1,0,0,8,0,2748,9
4444853,1/12/2015 10:31,3/29/2019 12:59,1,0,0,0,,,
26273843,7/9/2024 2:34,7/13/2024 1:27,1,0,0,0,,,
12901148,2/14/2020 23:23,2/14/2020 23:40,1,0,0,0,,,
29640415,2/14/2025 6:19,2/14/2025 6:19,1,0,0,0,,,
29564012,2/8/2025 22:27,2/8/2025 22:42,1,0,0,0,,,
3439886,3/19/2014 23:09,4/6/2025 0:42,343,9,0,6,21,16889,5
25847189,6/29/2024 19:55,7/1/2024 14:04,1,0,0,0,,,
11988876,8/28/2019 11:21,8/28/2019 11:21,1,0,0,0,,,
16055126,5/28/2021 3:35,3/30/2025 7:50,1,0,0,0,,,
29640256,2/14/2025 6:03,2/20/2025 5:59,1,0,0,0,,,
22426699,8/22/2023 4:48,8/22/2023 4:48,1,0,0,0,,,
26627414,8/3/2024 18:22,11/30/2024 7:38,1,0,0,0,,,
18888073,4/21/2022 4:04,4/28/2022 16:33,1,0,0,0,,,
8282516,7/10/2017 8:27,5/6/2022 11:09,1,0,0,0,,,
5274095,8/27/2015 18:03,9/2/2015 19:03,1,0,0,0,,,
2570417,7/10/2013 22:24,3/12/2014 2:53,101,0,0,4,10,15737,16
9972910,6/21/2018 12:02,1/16/2025 9:56,1,0,0,0,,,
8930041,11/13/2017 0:22,3/24/2021 15:21,167,7,0,5,16,9530,2
10573564,10/29/2018 7:53,10/29/2018 7:53,11,0,0,1,1,,1
18936255,4/25/2022 6:11,4/25/2022 6:11,1,0,0,0,,,
3197648,1/15/2014 10:24,1/16/2014 18:08,33,0,0,1,2,787,4
23105996,12/15/2023 6:10,8/30/2024 1:16,1,0,0,0,,,
10339695,9/10/2018 1:32,12/22/2024 5:22,1,0,0,0,,,
7589725,2/19/2017 19:32,1/20/2021 2:38,1,0,0,0,,,
5705713,12/22/2015 3:50,1/31/2016 23:24,1,0,0,0,,,
6937864,10/7/2016 14:47,12/6/2024 11:19,1,0,0,0,,,
16260653,6/18/2021 11:50,6/28/2021 11:04,1,0,0,0,,,
28823793,12/17/2024 14:33,12/17/2024 14:33,1,0,0,0,,,
22574904,9/16/2023 13:30,9/16/2023 13:30,1,0,0,0,,,
17148536,10/14/2021 7:32,10/14/2021 7:32,1,0,0,0,,,
4228070,11/7/2014 17:49,11/21/2024 15:27,1,0,0,2,0,576,0
874548,8/2/2011 11:59,6/22/2022 6:25,38,1,0,3,2,120,2
2057109,2/9/2013 13:05,7/23/2013 20:18,41,0,0,1,4,,0
6447891,6/10/2016 0:17,6/20/2016 1:27,1,0,0,0,,,
12700425,1/12/2020 19:24,12/4/2024 11:09,1,0,0,0,,,
18753626,4/9/2022 7:41,4/9/2022 7:41,1,0,0,0,,,
27062856,8/28/2024 14:36,8/28/2024 14:36,1,0,0,0,,,
22344734,8/5/2023 18:54,8/12/2023 18:27,1,0,0,0,,,
17515479,11/26/2021 10:24,1/25/2024 7:09,1,0,0,0,,,
6879294,9/25/2016 21:02,11/9/2020 15:33,105,4,0,18,5,14215,39
10827097,12/23/2018 21:00,3/1/2019 15:13,1,0,0,0,,,
20971716,1/10/2023 7:00,1/10/2023 7:18,1,0,0,0,,,
12785023,1/26/2020 10:10,1/26/2020 10:34,1,0,0,0,,,
25883636,7/1/2024 4:11,7/1/2024 4:11,1,0,0,0,,,
15526740,4/1/2021 2:00,7/19/2021 0:27,1,0,0,0,,,
29369645,1/26/2025 7:07,1/26/2025 7:07,1,0,0,0,,,
8948833,11/16/2017 2:36,11/16/2017 2:36,1,0,0,0,,,
7460163,1/23/2017 22:50,7/25/2017 19:33,1,0,0,0,,,
21054668,1/21/2023 9:43,2/4/2023 21:02,1,0,0,0,,,
19657813,7/31/2022 6:46,8/1/2022 5:35,1,0,0,0,,,
19356534,6/17/2022 5:26,6/21/2022 12:51,1,0,0,0,,,
24100243,4/8/2024 6:44,6/28/2024 8:03,1,0,0,0,,,
125679,6/19/2009 11:17,10/7/2010 14:53,108,9,0,2,9,856,0
2520935,6/25/2013 16:25,11/2/2014 15:03,1,0,0,0,,,
22114819,6/22/2023 13:09,6/22/2023 13:09,1,0,0,0,,,
16012962,5/24/2021 4:44,6/17/2021 5:06,1,0,0,0,,,
23108322,12/15/2023 14:21,1/12/2024 17:46,1,0,0,0,,,
7692857,3/10/2017 23:34,3/25/2019 16:13,1,0,0,0,,,
15056338,1/22/2021 1:32,7/2/2021 4:32,1,0,0,0,,,
24572193,4/22/2024 13:21,9/20/2024 7:26,1,0,0,0,,,
28349004,11/18/2024 0:55,11/18/2024 0:55,1,0,0,0,,,
10457287,10/4/2018 14:41,1/10/2019 20:49,11,0,0,1,0,202,2
20516609,11/16/2022 5:14,12/18/2022 7:27,1,0,0,0,,,
8061338,5/24/2017 18:39,12/21/2023 14:47,11,0,0,2,1,969,5
8422332,8/5/2017 18:11,8/11/2017 17:01,1,0,0,0,,,
10548309,10/23/2018 19:31,10/23/2018 19:31,1,0,0,0,,,
30118491,3/31/2025 9:23,3/31/2025 9:23,1,0,0,0,,,
11994520,8/29/2019 12:27,6/23/2024 22:29,1,0,0,0,,,
21718043,4/24/2023 1:40,4/24/2023 9:56,1,0,0,0,,,
18998617,4/30/2022 7:36,11/10/2023 20:15,1,0,0,0,,,
17641646,12/10/2021 4:00,10/29/2024 14:40,1,0,0,3,0,320,5
22840713,11/1/2023 14:48,11/1/2023 14:48,1,0,0,0,,,
8499298,8/22/2017 8:58,6/25/2021 7:41,1,0,0,0,,,
10088717,7/16/2018 14:01,7/18/2018 6:21,1,0,0,1,-1,62,1
18871396,4/20/2022 0:06,10/16/2023 7:21,1,0,0,0,,,
12674101,1/8/2020 9:23,7/7/2020 7:56,43,1,0,2,4,733,1
15321730,3/3/2021 11:38,3/20/2021 21:09,1,0,0,0,,,
10936389,1/19/2019 5:34,1/5/2025 21:47,371,17,0,16,26,3040,17
21445408,3/21/2023 7:23,3/21/2023 8:15,1,0,0,0,,,
15909144,5/12/2021 17:12,5/12/2021 19:04,1,0,0,0,,,
3586142,4/29/2014 16:23,12/1/2023 10:12,1,0,0,4,0,,5
26400953,7/17/2024 2:47,7/17/2024 2:47,1,0,0,0,,,
971636,9/29/2011 17:09,1/18/2012 22:50,35,0,0,5,3,5678,8
6416652,6/2/2016 19:59,6/2/2016 19:59,1,0,0,0,,,
4082466,9/26/2014 7:56,6/17/2016 17:50,1,0,0,0,,,
24231238,4/11/2024 10:24,4/11/2024 10:24,1,0,0,0,,,
1070195,11/28/2011 21:33,4/19/2018 20:04,3,0,0,1,0,131,4
20504247,11/14/2022 20:32,3/6/2023 9:11,11,0,0,1,1,745,0
13865957,7/4/2020 18:03,3/15/2023 22:23,59,15,0,2,4,3004,12
19651111,7/30/2022 1:38,7/30/2022 1:38,1,0,0,0,,,
25262101,5/27/2024 3:32,8/12/2024 21:54,1,0,0,0,,,
27938605,10/22/2024 21:13,3/31/2025 22:09,1,0,0,0,,,
16238787,6/16/2021 1:40,1/28/2022 17:21,1,0,0,0,,,
19106125,5/13/2022 0:07,5/13/2022 0:07,1,0,0,0,,,
691642,4/4/2011 18:45,8/18/2020 11:14,1589,184,36,10,146,15010,15
